id;date;cheveux;age;exp;salaire;sexe;diplome;specialite;note;dispo;embauche
11427;21/12/2013;chatain;30.0;10.0;35761.0;F;master;forage;47.04;non;1
11428;12/10/2014;blond;33.0;10.0;40631.0;F;licence;geologie;83.87;oui;1
11447;14/01/2012;brun;35.0;10.0;34648.0;M;master;forage;71.9;oui;0
11469;11/03/2010;brun;41.0;10.0;33539.0;F;licence;archeologie;78.62;non;0
11470;30/05/2014;chatain;51.0;10.0;29393.0;M;doctorat;geologie;100.69;oui;0
11475;12/01/2011;chatain;41.0;10.0;31584.0;M;doctorat;geologie;100.02;oui;0
11478;23/01/2010;chatain;41.0;10.0;36063.0;M;master;geologie;61.47;non;0
11484;12/11/2013;chatain;11.0;10.0;37872.0;M;master;forage;50.82;oui;0
11491;08/08/2013;blond;25.0;10.0;39277.0;M;licence;geologie;59.62;non;0
11492;12/10/2012;brun;38.0;10.0;34464.0;M;master;geologie;68.49;non;0
11494;13/01/2010;brun;33.0;10.0;31173.0;F;licence;geologie;69.81;non;0
11502;24/08/2011;chatain;31.0;10.0;31751.0;F;master;detective;56.0;non;0
11507;16/10/2014;blond;46.0;10.0;31921.0;F;bac;detective;66.91;non;0
11513;20/09/2014;blond;48.0;10.0;36122.0;M;licence;detective;78.85;oui;0
11516;06/09/2010;chatain;41.0;10.0;37326.0;M;master;geologie;55.52;non;0
11518;16/03/2014;chatain;36.0;10.0;25319.0;F;doctorat;geologie;109.18;non;0
11528;09/03/2011;blond;38.0;10.0;37824.0;M;licence;geologie;72.54;non;0
11530;08/10/2011;roux;33.0;10.0;32044.0;M;bac;geologie;51.23;non;0
11531;12/10/2014;blond;31.0;10.0;31140.0;M;master;geologie;63.98;non;0
11540;26/05/2014;blond;25.0;10.0;29200.0;F;licence;forage;87.2;non;0
11558;30/01/2010;chatain;40.0;10.0;35397.0;F;doctorat;detective;96.27;oui;0
11569;17/03/2014;chatain;19.0;10.0;36250.0;M;licence;geologie;55.26;non;0
11588;19/07/2011;blond;25.0;10.0;31584.0;F;licence;geologie;89.25;non;0
11596;29/01/2013;chatain;35.0;10.0;35832.0;M;doctorat;geologie;73.36;oui;1
11616;20/03/2013;blond;30.0;10.0;33519.0;M;master;archeologie;93.28;oui;1
11650;26/10/2010;chatain;31.0;10.0;34261.0;F;master;archeologie;82.5;oui;0
11652;14/06/2012;brun;45.0;10.0;35475.0;F;master;forage;88.59;non;0
11653;06/12/2013;brun;29.0;10.0;34154.0;F;licence;detective;67.33;non;1
11656;01/10/2011;chatain;26.0;10.0;42679.0;M;master;forage;73.78;oui;0
11675;21/07/2012;brun;39.0;10.0;33813.0;M;master;detective;83.04;oui;0
11679;01/04/2010;chatain;30.0;10.0;35267.0;M;doctorat;geologie;70.34;oui;0
11684;27/03/2014;chatain;59.0;10.0;29228.0;F;doctorat;geologie;90.32;non;0
11685;02/08/2010;blond;55.0;10.0;32539.0;M;licence;geologie;57.6;non;0
11696;12/11/2011;brun;34.0;10.0;40496.0;F;licence;detective;77.88;non;0
11697;17/09/2014;roux;41.0;10.0;37249.0;M;licence;geologie;65.21;non;0
11708;22/03/2011;roux;17.0;10.0;44724.0;F;bac;archeologie;51.51;oui;0
11710;04/07/2010;blond;31.0;10.0;41126.0;M;licence;detective;78.91;oui;0
11713;09/11/2012;brun;33.0;10.0;42944.0;M;licence;forage;56.34;oui;0
11719;30/03/2012;;36.0;10.0;30767.0;M;master;geologie;90.88;non;0
11732;13/06/2011;chatain;43.0;10.0;36093.0;M;doctorat;detective;60.35;oui;0
11737;12/12/2013;brun;36.0;10.0;42694.0;M;master;forage;61.72;oui;0
11738;05/02/2013;chatain;51.0;10.0;37997.0;F;licence;geologie;71.62;non;0
11741;03/06/2013;chatain;38.0;10.0;33006.0;F;master;detective;82.83;oui;0
11743;01/05/2013;brun;35.0;10.0;29645.0;M;doctorat;geologie;83.26;oui;0
11756;30/11/2014;chatain;26.0;10.0;39763.0;F;bac;geologie;30.52;non;0
11761;16/01/2010;chatain;46.0;10.0;38928.0;F;licence;geologie;61.63;non;0
11783;15/03/2014;chatain;33.0;10.0;42100.0;M;master;forage;98.19;oui;1
11788;18/08/2014;chatain;33.0;10.0;38382.0;F;master;detective;108.81;non;0
11791;18/05/2012;blond;32.0;10.0;23349.0;F;licence;forage;87.06;non;0
11828;27/01/2010;blond;32.0;10.0;42338.0;M;bac;archeologie;40.89;oui;0
11829;14/03/2014;roux;38.0;10.0;37257.0;M;bac;geologie;64.72;non;0
11836;11/11/2011;roux;29.0;10.0;31063.0;M;licence;forage;66.65;non;0
11842;02/06/2011;blond;32.0;10.0;28019.0;M;licence;geologie;82.98;non;0
11857;01/11/2012;brun;21.0;10.0;33783.0;M;licence;geologie;60.41;non;0
11861;01/09/2013;blond;33.0;10.0;28880.0;M;licence;geologie;74.64;non;1
11862;03/08/2014;brun;30.0;10.0;40160.0;F;licence;geologie;57.58;non;0
11865;;chatain;27.0;10.0;38210.0;F;doctorat;detective;69.27;oui;0
11866;02/04/2012;chatain;39.0;10.0;29372.0;F;doctorat;detective;101.72;oui;0
11868;22/05/2010;roux;35.0;10.0;38912.0;M;master;geologie;99.02;oui;1
11885;25/03/2013;roux;35.0;10.0;36875.0;M;licence;geologie;93.68;oui;1
11903;05/10/2014;blond;40.0;10.0;37207.0;M;master;forage;78.34;oui;0
11935;10/08/2011;chatain;46.0;10.0;37714.0;M;master;forage;81.19;oui;0
11940;08/09/2010;chatain;53.0;10.0;37024.0;F;doctorat;forage;81.45;oui;0
11953;30/01/2010;chatain;40.0;10.0;26390.0;F;master;geologie;106.66;non;0
11966;29/11/2010;chatain;31.0;10.0;33159.0;F;licence;geologie;60.35;non;0
11969;23/06/2012;brun;21.0;10.0;31845.0;F;master;geologie;87.23;non;0
11975;28/09/2010;chatain;15.0;10.0;35856.0;F;master;archeologie;102.11;non;0
11980;06/10/2011;blond;22.0;10.0;34722.0;F;master;archeologie;84.48;oui;0
11986;05/10/2013;chatain;30.0;10.0;32760.0;M;master;geologie;62.02;non;1
11992;23/02/2014;blond;39.0;10.0;30782.0;F;bac;geologie;64.71;non;0
12003;16/01/2014;chatain;30.0;10.0;28847.0;F;licence;archeologie;51.6;non;1
12010;05/04/2010;chatain;44.0;10.0;28905.0;F;doctorat;detective;72.81;oui;0
12013;06/12/2014;chatain;40.0;10.0;31834.0;F;doctorat;forage;86.94;oui;0
12017;04/04/2013;brun;33.0;10.0;34594.0;M;doctorat;detective;74.89;oui;0
12020;10/03/2013;blond;39.0;10.0;36726.0;F;licence;geologie;72.16;non;0
12031;08/11/2011;brun;29.0;10.0;31392.0;F;master;forage;91.05;oui;0
12032;19/03/2014;chatain;34.0;10.0;38027.0;F;master;geologie;63.45;oui;1
12036;03/10/2013;roux;48.0;10.0;27547.0;M;master;geologie;76.21;non;0
12041;16/09/2010;blond;21.0;10.0;28647.0;M;master;geologie;91.31;non;0
12045;14/10/2011;roux;48.0;10.0;35810.0;M;bac;geologie;60.77;non;0
12053;21/06/2010;roux;28.0;10.0;36427.0;M;bac;geologie;70.3;non;0
12058;09/09/2013;chatain;46.0;10.0;34497.0;M;master;geologie;65.68;non;0
12062;04/12/2014;brun;31.0;10.0;36090.0;M;master;detective;85.47;oui;1
12066;04/08/2012;chatain;41.0;10.0;37485.0;F;master;forage;59.94;oui;1
12070;15/02/2014;chatain;47.0;10.0;36346.0;F;master;geologie;62.28;non;1
12075;02/11/2011;brun;35.0;10.0;33455.0;M;licence;geologie;57.21;non;0
12082;02/06/2013;chatain;31.0;10.0;42472.0;F;master;detective;64.56;oui;0
12086;19/04/2012;brun;36.0;10.0;37306.0;M;licence;geologie;51.71;non;0
12103;20/12/2011;brun;20.0;10.0;42819.0;M;licence;geologie;65.79;non;0
12113;27/05/2014;brun;33.0;10.0;33107.0;F;master;geologie;75.2;non;0
12117;24/08/2014;blond;21.0;10.0;37815.0;M;master;geologie;80.55;oui;0
12167;24/12/2012;brun;25.0;10.0;35049.0;F;master;archeologie;100.65;oui;0
12172;07/07/2013;chatain;32.0;10.0;31868.0;M;doctorat;geologie;107.12;oui;0
12195;04/03/2013;chatain;41.0;10.0;47913.0;M;master;detective;58.04;oui;0
12201;01/04/2011;brun;44.0;10.0;42615.0;M;;geologie;39.07;non;0
12203;02/08/2014;blond;54.0;10.0;33312.0;M;licence;detective;68.8;non;0
12205;20/03/2014;blond;18.0;10.0;25574.0;F;master;geologie;78.57;non;0
12237;03/10/2011;blond;47.0;10.0;37265.0;M;bac;geologie;61.35;non;0
12239;19/05/2012;brun;30.0;10.0;40610.0;;master;forage;66.38;oui;0
12254;13/05/2011;chatain;48.0;10.0;37806.0;M;master;geologie;71.92;non;0
12259;26/06/2013;brun;25.0;10.0;36045.0;M;master;geologie;58.04;non;0
12263;26/11/2012;roux;57.0;10.0;32911.0;M;master;forage;74.66;oui;0
12265;10/10/2014;brun;24.0;10.0;22832.0;F;master;geologie;94.03;non;0
12270;28/08/2011;brun;23.0;10.0;41823.0;F;bac;geologie;34.25;non;0
12273;04/02/2010;blond;28.0;10.0;27140.0;M;master;geologie;79.79;non;0
12289;05/03/2012;blond;33.0;10.0;36828.0;M;licence;forage;68.8;non;0
12299;28/09/2013;blond;17.0;10.0;39232.0;M;licence;forage;69.88;oui;0
12329;01/03/2010;roux;35.0;10.0;31105.0;F;licence;detective;90.86;;0
12333;17/02/2014;blond;22.0;10.0;35069.0;F;licence;geologie;71.6;non;0
12336;01/10/2014;roux;14.0;10.0;34921.0;M;licence;geologie;47.37;non;0
12338;11/06/2010;chatain;21.0;10.0;34327.0;F;licence;forage;84.58;non;0
12355;18/08/2011;chatain;38.0;10.0;37737.0;F;master;forage;97.26;oui;0
12358;13/05/2012;chatain;26.0;10.0;39314.0;F;master;detective;70.18;oui;0
12372;10/03/2010;blond;23.0;10.0;35722.0;M;master;archeologie;83.41;oui;0
12374;02/09/2010;chatain;32.0;10.0;40640.0;F;licence;detective;45.07;non;0
12385;09/02/2012;brun;35.0;10.0;41721.0;M;licence;geologie;55.13;non;0
12403;24/02/2012;brun;35.0;10.0;26691.0;M;master;geologie;78.49;non;0
12404;11/09/2014;brun;26.0;10.0;45896.0;M;bac;forage;62.35;oui;0
12412;29/03/2012;brun;32.0;10.0;35720.0;M;licence;geologie;69.7;non;0
12415;10/11/2011;chatain;42.0;10.0;44585.0;M;master;forage;64.55;oui;0
12416;30/11/2010;roux;27.0;10.0;36569.0;M;licence;geologie;97.22;oui;0
12419;02/02/2012;chatain;35.0;10.0;39322.0;F;master;detective;79.15;oui;0
12429;15/12/2014;brun;42.0;10.0;36205.0;M;master;geologie;54.48;oui;0
12432;23/08/2012;roux;32.0;10.0;27004.0;M;licence;forage;70.29;non;0
12452;21/09/2010;blond;26.0;10.0;40879.0;M;licence;geologie;56.16;non;0
12471;05/10/2010;brun;49.0;10.0;21186.0;F;doctorat;geologie;109.19;non;0
12483;29/11/2012;chatain;37.0;10.0;42286.0;F;master;detective;68.45;oui;0
12484;04/11/2013;blond;27.0;10.0;40128.0;F;bac;forage;66.46;non;0
12486;20/08/2011;chatain;13.0;10.0;35082.0;M;licence;geologie;60.85;non;0
12490;01/01/2014;blond;37.0;10.0;29837.0;M;master;geologie;60.43;non;0
12497;26/01/2014;blond;29.0;10.0;25288.0;M;licence;geologie;60.78;non;0
12508;01/12/2014;brun;39.0;10.0;38721.0;M;master;geologie;55.57;oui;0
12509;08/03/2010;chatain;40.0;10.0;43790.0;M;doctorat;forage;66.32;oui;0
12516;01/05/2011;chatain;35.0;10.0;41367.0;M;doctorat;geologie;88.28;oui;0
12521;05/10/2010;brun;45.0;10.0;33156.0;M;;forage;84.17;oui;1
12527;31/07/2012;chatain;39.0;10.0;30797.0;F;doctorat;forage;122.21;oui;0
12542;26/11/2010;chatain;46.0;10.0;40889.0;F;master;forage;72.88;non;0
12545;28/02/2014;chatain;42.0;10.0;37177.0;F;master;detective;69.88;oui;0
12561;02/12/2010;chatain;32.0;10.0;27517.0;F;master;detective;68.85;non;0
12582;17/11/2010;roux;27.0;10.0;43364.0;M;bac;geologie;64.16;non;0
12584;12/10/2012;chatain;51.0;10.0;31024.0;M;master;geologie;73.71;non;0
12585;22/11/2013;chatain;39.0;10.0;28834.0;F;doctorat;forage;70.05;non;0
12588;13/12/2014;chatain;42.0;10.0;36623.0;F;master;;73.08;oui;0
12596;28/11/2010;blond;24.0;10.0;34758.0;M;master;detective;93.13;oui;0
12604;22/02/2010;brun;47.0;10.0;37776.0;M;master;forage;79.84;oui;0
12625;19/03/2011;blond;23.0;10.0;33965.0;M;licence;forage;67.72;non;0
12628;05/07/2012;blond;34.0;10.0;29803.0;M;licence;geologie;77.38;non;0
12631;11/11/2012;chatain;40.0;10.0;39064.0;M;licence;geologie;85.29;non;0
12634;23/01/2011;chatain;18.0;10.0;37654.0;M;master;geologie;74.39;non;0
12640;18/12/2010;blond;30.0;10.0;31689.0;M;master;geologie;73.23;oui;0
12644;11/11/2013;brun;21.0;10.0;39429.0;F;licence;detective;75.45;non;0
12649;27/07/2010;chatain;21.0;10.0;34784.0;M;doctorat;forage;77.65;oui;0
12651;16/02/2012;blond;33.0;10.0;33623.0;F;licence;geologie;74.13;non;1
12664;14/01/2010;roux;43.0;10.0;33611.0;M;licence;geologie;84.21;non;0
12670;21/08/2013;chatain;49.0;10.0;38600.0;F;licence;geologie;88.07;non;0
12678;07/04/2013;roux;39.0;10.0;28476.0;M;master;geologie;95.3;oui;0
12689;04/08/2011;brun;38.0;10.0;40847.0;M;licence;forage;43.06;non;1
12694;12/01/2011;blond;24.0;10.0;24691.0;F;licence;geologie;99.38;non;0
12695;11/01/2011;chatain;21.0;10.0;32167.0;M;doctorat;geologie;58.92;oui;1
12703;03/12/2011;brun;9.0;10.0;41605.0;M;master;geologie;51.44;oui;0
12707;01/02/2013;chatain;36.0;10.0;38609.0;M;doctorat;geologie;72.44;oui;0
12710;30/05/2011;blond;31.0;10.0;34857.0;M;master;detective;56.31;oui;0
12717;24/04/2012;brun;26.0;10.0;33377.0;F;master;detective;77.53;oui;1
12722;24/09/2010;blond;34.0;10.0;29405.0;F;licence;geologie;87.92;non;0
12733;17/03/2013;brun;48.0;10.0;38987.0;F;licence;detective;79.14;oui;0
12734;30/08/2010;brun;37.0;10.0;36100.0;M;licence;geologie;62.66;non;1
12757;23/07/2010;chatain;52.0;10.0;32180.0;M;doctorat;geologie;97.8;oui;0
12770;09/01/2014;roux;15.0;10.0;32549.0;M;bac;geologie;61.2;non;0
12785;12/09/2011;chatain;26.0;10.0;35556.0;F;licence;archeologie;61.91;non;1
12787;01/04/2011;roux;30.0;10.0;32981.0;M;licence;geologie;60.65;non;0
12801;06/08/2014;blond;33.0;10.0;32501.0;M;licence;geologie;44.64;non;0
12813;23/05/2012;chatain;32.0;10.0;36220.0;F;doctorat;forage;90.78;oui;0
12815;15/07/2014;chatain;22.0;10.0;37986.0;F;licence;forage;57.53;non;0
12837;21/09/2011;chatain;32.0;10.0;45299.0;M;licence;geologie;61.68;oui;0
12839;04/12/2013;brun;33.0;10.0;36211.0;M;master;geologie;81.94;non;0
12841;11/10/2013;brun;;10.0;31663.0;F;master;detective;82.95;non;0
12847;05/03/2010;chatain;46.0;10.0;;M;master;geologie;56.88;oui;0
12848;22/12/2013;blond;34.0;10.0;32512.0;M;licence;geologie;75.42;non;0
12858;08/01/2014;chatain;26.0;10.0;45944.0;M;doctorat;archeologie;78.67;oui;1
12875;05/03/2012;chatain;39.0;10.0;33571.0;F;master;forage;75.76;non;0
12881;21/08/2014;chatain;44.0;10.0;36081.0;F;master;forage;86.82;oui;0
12885;31/05/2011;brun;28.0;10.0;26762.0;M;master;geologie;95.63;non;0
12891;04/06/2013;chatain;20.0;10.0;40365.0;M;master;geologie;58.76;oui;0
12893;09/08/2010;chatain;34.0;10.0;35714.0;M;doctorat;forage;68.2;oui;0
12894;15/10/2012;brun;38.0;10.0;25705.0;M;doctorat;geologie;108.83;oui;0
12934;24/08/2010;roux;45.0;10.0;29077.0;M;licence;forage;69.01;non;0
12944;02/08/2013;roux;35.0;10.0;39102.0;F;licence;detective;73.33;oui;0
12953;08/02/2014;brun;24.0;10.0;38996.0;M;licence;geologie;75.9;non;0
12956;01/12/2012;blond;26.0;10.0;44788.0;F;bac;forage;55.13;non;0
12960;30/12/2012;chatain;44.0;10.0;24665.0;F;doctorat;geologie;104.7;non;0
12975;11/04/2013;blond;41.0;10.0;35329.0;M;master;detective;76.14;oui;0
12991;20/09/2011;roux;41.0;10.0;38579.0;M;bac;geologie;57.42;non;0
13002;02/02/2011;brun;27.0;10.0;35572.0;M;doctorat;geologie;81.81;oui;0
13011;20/11/2011;;30.0;10.0;39036.0;M;bac;geologie;40.3;non;0
13012;17/02/2011;blond;31.0;10.0;36242.0;M;licence;geologie;44.31;non;0
13021;25/03/2014;brun;46.0;10.0;38219.0;M;master;geologie;70.57;non;0
13034;12/08/2010;blond;34.0;10.0;36066.0;M;licence;forage;75.4;non;0
13044;20/12/2013;brun;31.0;10.0;32723.0;M;master;geologie;65.77;non;1
13046;18/04/2010;chatain;35.0;10.0;31166.0;F;licence;geologie;69.98;non;0
13047;05/06/2012;brun;44.0;10.0;31023.0;F;licence;geologie;63.0;non;0
13055;05/11/2010;roux;19.0;10.0;28425.0;M;licence;geologie;98.54;non;1
13056;04/05/2010;blond;39.0;10.0;37351.0;M;master;geologie;83.07;oui;0
13063;21/06/2014;blond;36.0;10.0;33997.0;F;master;archeologie;95.01;oui;0
13085;20/08/2014;blond;34.0;10.0;34278.0;F;master;detective;95.79;oui;0
13103;18/12/2014;brun;29.0;10.0;36354.0;M;master;detective;77.03;oui;0
13116;24/08/2011;chatain;29.0;10.0;42928.0;M;master;forage;64.58;oui;0
13135;18/10/2011;blond;24.0;10.0;31713.0;M;licence;archeologie;99.36;non;1
13142;31/05/2010;chatain;24.0;10.0;43135.0;M;licence;forage;71.28;oui;0
13148;07/06/2012;blond;55.0;10.0;32547.0;M;master;geologie;80.56;oui;0
13161;17/01/2010;blond;23.0;10.0;36610.0;M;master;detective;75.75;oui;0
13177;10/08/2012;chatain;24.0;10.0;32696.0;F;master;archeologie;102.06;oui;0
13185;19/01/2011;roux;11.0;10.0;34346.0;M;licence;geologie;61.62;non;0
13186;27/07/2010;chatain;38.0;10.0;37277.0;F;master;forage;72.07;non;0
13187;17/05/2010;chatain;36.0;10.0;41149.0;F;doctorat;archeologie;103.44;oui;0
13204;21/01/2010;chatain;30.0;10.0;40173.0;M;master;geologie;72.51;non;0
13206;06/08/2010;blond;36.0;10.0;37320.0;M;bac;geologie;68.99;non;0
13208;03/06/2014;chatain;31.0;10.0;24710.0;F;doctorat;geologie;86.09;non;0
13209;28/07/2013;blond;42.0;10.0;34852.0;M;master;detective;102.77;oui;0
13249;10/04/2014;chatain;27.0;10.0;37027.0;M;master;forage;67.52;non;0
13296;16/06/2012;blond;23.0;10.0;32508.0;M;licence;geologie;83.1;non;0
13299;12/06/2011;blond;38.0;10.0;33482.0;M;master;forage;76.34;oui;0
13304;08/06/2014;blond;35.0;10.0;41144.0;M;bac;geologie;74.77;non;0
13318;12/06/2011;brun;27.0;10.0;29498.0;M;doctorat;detective;93.32;oui;0
13343;07/08/2013;brun;34.0;10.0;30935.0;M;master;forage;75.53;non;1
13354;05/04/2011;blond;38.0;10.0;29181.0;F;master;forage;93.95;non;0
13361;18/09/2014;blond;36.0;10.0;30654.0;M;master;detective;96.23;oui;0
13362;25/01/2013;roux;32.0;10.0;36838.0;M;bac;geologie;46.1;non;0
13366;25/04/2010;blond;35.0;10.0;32767.0;M;licence;geologie;77.58;non;0
13371;11/10/2012;brun;57.0;10.0;44859.0;M;licence;forage;65.97;oui;0
13390;18/09/2012;blond;35.0;10.0;31616.0;M;licence;geologie;71.13;non;0
13396;19/12/2014;blond;45.0;10.0;36478.0;M;licence;forage;53.21;non;0
13400;14/02/2010;brun;19.0;10.0;39211.0;F;master;archeologie;76.88;oui;0
13402;31/03/2013;brun;28.0;10.0;32883.0;M;doctorat;archeologie;84.71;oui;1
13410;01/02/2012;blond;39.0;10.0;35927.0;F;licence;detective;82.54;non;1
13412;27/05/2014;brun;38.0;10.0;38404.0;M;licence;forage;80.99;oui;1
13431;02/09/2011;chatain;33.0;10.0;42464.0;F;master;forage;92.92;oui;0
13438;04/05/2010;chatain;37.0;10.0;30917.0;F;doctorat;detective;87.51;;0
13439;27/02/2011;chatain;44.0;10.0;36091.0;M;doctorat;detective;84.31;oui;0
13454;01/05/2010;blond;33.0;10.0;35181.0;M;licence;archeologie;96.52;non;1
13469;10/09/2011;brun;18.0;10.0;36405.0;F;licence;forage;91.9;non;0
13475;03/02/2010;chatain;29.0;10.0;37995.0;M;master;forage;86.6;oui;0
13477;18/01/2011;blond;40.0;10.0;;M;master;detective;75.13;oui;0
13484;30/08/2013;brun;47.0;10.0;42473.0;;bac;forage;49.97;non;0
13495;06/08/2011;brun;38.0;10.0;38031.0;M;master;detective;82.69;oui;0
13498;11/07/2012;blond;36.0;10.0;35894.0;M;bac;forage;33.65;non;0
13502;04/12/2013;brun;33.0;10.0;35799.0;M;licence;geologie;65.26;non;0
13509;14/02/2011;brun;32.0;10.0;30747.0;F;doctorat;archeologie;113.15;oui;0
13517;07/12/2013;brun;29.0;10.0;37194.0;M;licence;geologie;46.87;non;0
13523;21/05/2010;brun;45.0;10.0;40800.0;F;bac;forage;62.47;non;0
13528;06/11/2014;brun;28.0;10.0;31363.0;F;master;geologie;102.77;non;0
13530;09/06/2014;blond;54.0;10.0;25472.0;M;licence;geologie;72.08;non;0
13533;01/12/2010;blond;37.0;10.0;31726.0;M;licence;geologie;74.63;non;0
13544;29/06/2013;blond;34.0;10.0;30213.0;M;licence;geologie;79.62;non;0
13564;11/04/2013;brun;29.0;10.0;38085.0;F;licence;geologie;103.87;oui;0
13579;16/06/2013;chatain;35.0;10.0;42258.0;M;licence;geologie;67.63;non;0
13588;12/07/2010;blond;24.0;10.0;30831.0;M;master;geologie;70.16;non;0
13591;04/05/2012;blond;32.0;10.0;35027.0;M;licence;forage;76.31;oui;0
13593;15/01/2013;blond;25.0;10.0;34033.0;F;bac;geologie;65.62;non;0
13596;17/10/2012;chatain;21.0;10.0;30042.0;F;master;forage;90.12;non;0
13616;11/10/2011;brun;27.0;10.0;34133.0;M;master;geologie;67.15;non;0
13618;15/07/2013;chatain;45.0;10.0;45691.0;M;master;forage;60.63;oui;0
13619;27/03/2013;chatain;47.0;10.0;33987.0;F;doctorat;forage;77.38;oui;0
13620;10/03/2010;roux;43.0;10.0;28370.0;M;licence;geologie;103.45;non;0
13622;22/07/2013;blond;41.0;10.0;36381.0;M;licence;geologie;81.43;non;0
13629;24/10/2011;brun;41.0;10.0;40339.0;M;licence;geologie;52.63;non;0
13643;07/06/2013;chatain;45.0;10.0;34201.0;F;master;archeologie;81.76;oui;0
13644;02/11/2014;chatain;46.0;10.0;38726.0;M;master;detective;57.61;oui;0
13645;06/08/2011;brun;33.0;10.0;31328.0;M;master;geologie;62.21;non;0
13651;09/08/2011;blond;33.0;10.0;29200.0;M;master;geologie;68.66;;0
13652;07/07/2011;roux;47.0;10.0;32965.0;M;licence;geologie;64.11;non;0
13671;07/09/2013;brun;35.0;10.0;32876.0;M;master;detective;61.48;oui;0
13672;05/07/2010;chatain;35.0;10.0;32891.0;F;licence;forage;101.6;non;0
13677;16/01/2014;chatain;36.0;10.0;34042.0;M;doctorat;geologie;70.18;oui;0
13680;05/02/2013;chatain;50.0;10.0;46601.0;M;licence;geologie;40.19;non;0
13690;25/01/2010;brun;34.0;10.0;32284.0;M;doctorat;geologie;74.7;oui;0
13743;02/03/2013;chatain;31.0;10.0;31692.0;F;master;geologie;75.68;non;1
13749;24/11/2011;brun;44.0;10.0;41431.0;F;master;archeologie;94.7;oui;0
13758;23/08/2010;blond;44.0;10.0;29574.0;F;master;detective;98.83;oui;0
13765;29/02/2012;blond;35.0;10.0;29737.0;M;master;forage;72.07;non;0
13773;15/11/2011;brun;33.0;10.0;34619.0;F;licence;detective;73.07;non;0
13787;15/01/2014;blond;31.0;10.0;33030.0;M;master;forage;83.98;non;0
13791;22/02/2012;chatain;49.0;10.0;33911.0;F;master;geologie;89.91;non;0
13792;10/04/2014;brun;23.0;10.0;40853.0;M;licence;forage;82.25;oui;0
13799;02/09/2010;blond;36.0;10.0;25259.0;F;licence;geologie;105.7;non;0
13805;29/04/2014;brun;41.0;10.0;33775.0;F;master;detective;86.51;non;0
13811;06/03/2013;blond;32.0;10.0;34336.0;M;master;geologie;88.96;oui;1
13814;26/01/2010;blond;32.0;10.0;33886.0;M;licence;geologie;90.39;non;0
13822;14/04/2011;brun;31.0;10.0;36246.0;M;licence;geologie;61.56;non;0
13841;23/01/2013;brun;43.0;10.0;45073.0;M;licence;geologie;65.59;oui;0
13854;21/12/2010;chatain;46.0;10.0;40988.0;M;bac;geologie;41.39;non;0
13855;31/01/2010;brun;31.0;10.0;39232.0;F;licence;detective;85.99;oui;0
13873;17/07/2013;blond;35.0;10.0;36501.0;M;licence;detective;75.1;oui;0
13874;26/01/2011;chatain;47.0;10.0;30224.0;M;doctorat;geologie;88.89;oui;0
13875;01/07/2012;roux;35.0;10.0;45342.0;M;bac;geologie;37.67;non;0
13878;17/03/2010;brun;14.0;10.0;;F;master;geologie;103.38;non;0
13891;31/07/2014;blond;33.0;10.0;33116.0;F;licence;forage;74.49;non;0
13898;01/01/2012;blond;39.0;10.0;33293.0;F;licence;detective;64.12;non;0
13908;28/05/2012;brun;17.0;10.0;38641.0;M;licence;geologie;77.69;non;0
13909;20/09/2010;chatain;30.0;10.0;35416.0;M;doctorat;geologie;91.55;oui;0
13911;13/12/2010;blond;40.0;10.0;23235.0;F;master;geologie;117.94;non;0
13913;07/09/2013;chatain;12.0;10.0;34320.0;M;master;geologie;61.96;non;0
13928;27/10/2014;brun;29.0;10.0;24327.0;F;master;geologie;86.58;non;0
