id;age;job;marital;education;default;housing;loan;contact;month;day_of_week;campaign;pdays;previous;poutcome;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed
32846;29;admin.;single;basic.9y;no;no;no;cellular;may;mon;4;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1
19604;39;management;married;university.degree;no;no;no;cellular;aug;thu;6;999;0;nonexistent;1.4;93.444;-36.1;4.968;5228.1
28920;28;student;married;university.degree;unknown;no;no;cellular;apr;fri;1;999;1;failure;-1.8;93.075;-47.1;1.405;5099.1
18594;35;self-employed;married;university.degree;no;yes;no;telephone;jul;thu;12;999;0;nonexistent;1.4;93.918;-42.7;4.968;5228.1
7589;49;blue-collar;divorced;high.school;no;no;no;telephone;may;fri;1;999;0;nonexistent;1.1;93.994;-36.4;4.864;5191.0
3058;43;technician;divorced;basic.9y;no;no;yes;telephone;may;wed;3;999;0;nonexistent;1.1;93.994;-36.4;4.859;5191.0
34967;56;blue-collar;married;basic.9y;unknown;yes;no;cellular;may;fri;1;999;1;failure;-1.8;92.893;-46.2;1.25;5099.1
7474;24;technician;single;professional.course;unknown;yes;yes;telephone;may;fri;1;999;0;nonexistent;1.1;93.994;-36.4;4.864;5191.0
26412;44;admin.;married;university.degree;no;yes;no;cellular;nov;thu;1;999;0;nonexistent;-0.1;93.2;-42.0;4.076;5195.8
23096;47;blue-collar;married;high.school;no;unknown;unknown;cellular;aug;tue;10;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1
39602;36;technician;married;professional.course;no;yes;no;cellular;may;thu;1;999;1;failure;-1.8;93.876;-40.0;0.677;5008.7
3322;60;management;married;university.degree;unknown;yes;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.86;5191.0
37693;64;retired;married;basic.4y;no;yes;no;cellular;aug;wed;1;3;2;success;-2.9;92.201;-31.4;0.854;5076.2
12489;42;entrepreneur;married;high.school;no;yes;no;cellular;jul;mon;1;999;0;nonexistent;1.4;93.918;-42.7;4.96;5228.1
27635;29;blue-collar;single;basic.6y;no;no;no;telephone;nov;fri;2;999;0;nonexistent;-0.1;93.2;-42.0;4.021;5195.8
26311;30;admin.;single;basic.9y;no;no;no;cellular;nov;thu;2;999;1;failure;-0.1;93.2;-42.0;4.076;5195.8
3435;44;technician;married;professional.course;unknown;no;no;telephone;may;thu;5;999;0;nonexistent;1.1;93.994;-36.4;4.86;5191.0
27369;36;admin.;married;basic.6y;no;yes;yes;cellular;nov;fri;1;999;1;failure;-0.1;93.2;-42.0;4.021;5195.8
13744;38;blue-collar;married;basic.6y;unknown;no;no;cellular;jul;thu;1;999;0;nonexistent;1.4;93.918;-42.7;4.963;5228.1
11381;50;technician;married;basic.6y;no;yes;no;telephone;jun;fri;2;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1
16449;40;blue-collar;married;basic.6y;no;yes;no;cellular;jul;wed;1;999;0;nonexistent;1.4;93.918;-42.7;4.963;5228.1
34728;31;admin.;single;university.degree;no;no;yes;cellular;may;thu;3;999;0;nonexistent;-1.8;92.893;-46.2;1.266;5099.1
39061;76;retired;married;university.degree;no;no;yes;cellular;dec;thu;3;4;2;success;-3.0;92.713;-33.0;0.712;5023.5
15783;40;self-employed;married;high.school;no;no;no;cellular;jul;mon;2;999;0;nonexistent;1.4;93.918;-42.7;4.96;5228.1
38042;69;retired;married;high.school;no;no;no;cellular;sep;fri;3;999;0;nonexistent;-3.4;92.379;-29.8;0.773;5017.5
36994;33;admin.;single;university.degree;no;no;no;cellular;jul;fri;1;999;0;nonexistent;-2.9;92.469;-33.6;1.059;5076.2
19014;52;technician;divorced;university.degree;no;no;yes;cellular;aug;tue;1;999;0;nonexistent;1.4;93.444;-36.1;4.968;5228.1
31385;40;blue-collar;married;basic.9y;unknown;yes;yes;cellular;may;wed;2;999;1;failure;-1.8;92.893;-46.2;1.334;5099.1
29507;54;technician;married;professional.course;unknown;yes;no;cellular;apr;mon;2;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1
25115;48;technician;divorced;professional.course;no;unknown;unknown;cellular;nov;tue;1;999;1;failure;-0.1;93.2;-42.0;4.153;5195.8
12865;35;blue-collar;married;basic.4y;no;no;no;cellular;jul;tue;3;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1
9356;35;admin.;single;basic.4y;unknown;unknown;unknown;telephone;jun;fri;2;999;0;nonexistent;1.4;94.465;-41.8;4.967;5228.1
10219;32;unemployed;married;basic.9y;no;no;no;telephone;jun;mon;2;999;0;nonexistent;1.4;94.465;-41.8;4.96;5228.1
32749;36;services;married;university.degree;no;yes;no;cellular;may;mon;1;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1
2830;52;blue-collar;married;basic.4y;unknown;yes;yes;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.859;5191.0
31985;49;blue-collar;married;basic.9y;no;no;no;cellular;may;thu;2;999;0;nonexistent;-1.8;92.893;-46.2;1.327;5099.1
15994;37;admin.;single;high.school;unknown;no;no;cellular;jul;tue;6;999;0;nonexistent;1.4;93.918;-42.7;4.961;5228.1
15422;26;services;single;high.school;unknown;yes;yes;telephone;jul;fri;3;999;0;nonexistent;1.4;93.918;-42.7;4.957;5228.1
1307;48;blue-collar;married;basic.4y;unknown;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191.0
37644;63;retired;married;university.degree;no;no;no;cellular;aug;tue;1;999;0;nonexistent;-2.9;92.201;-31.4;0.859;5076.2
15545;24;blue-collar;married;basic.9y;no;no;no;cellular;jul;fri;2;999;0;nonexistent;1.4;93.918;-42.7;4.957;5228.1
7582;46;blue-collar;married;basic.9y;unknown;no;no;telephone;may;fri;1;999;0;nonexistent;1.1;93.994;-36.4;4.864;5191.0
20747;57;blue-collar;married;basic.9y;unknown;yes;no;cellular;aug;wed;1;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1
18068;50;admin.;married;university.degree;no;yes;no;cellular;jul;wed;1;999;0;nonexistent;1.4;93.918;-42.7;4.963;5228.1
22276;45;services;married;high.school;no;no;no;cellular;aug;thu;2;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1
31218;38;admin.;married;basic.9y;no;yes;no;cellular;may;wed;1;999;0;nonexistent;-1.8;92.893;-46.2;1.334;5099.1
1713;39;blue-collar;married;basic.6y;no;yes;no;telephone;may;fri;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191.0
9985;39;technician;married;professional.course;no;yes;no;telephone;jun;wed;3;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1
10330;41;blue-collar;married;basic.9y;no;no;no;telephone;jun;mon;1;999;0;nonexistent;1.4;94.465;-41.8;4.96;5228.1
34244;59;admin.;divorced;basic.9y;no;yes;no;cellular;may;thu;6;999;1;failure;-1.8;92.893;-46.2;1.266;5099.1
24457;29;admin.;married;university.degree;no;no;no;cellular;nov;mon;1;999;1;failure;-0.1;93.2;-42.0;4.191;5195.8
35423;42;technician;single;university.degree;no;no;no;cellular;may;mon;4;999;0;nonexistent;-1.8;92.893;-46.2;1.244;5099.1
3790;31;blue-collar;married;basic.9y;no;yes;yes;telephone;may;fri;1;999;0;nonexistent;1.1;93.994;-36.4;4.859;5191.0
25983;38;blue-collar;divorced;basic.6y;no;yes;no;cellular;nov;wed;2;999;0;nonexistent;-0.1;93.2;-42.0;4.12;5195.8
37406;32;technician;married;professional.course;no;yes;no;cellular;aug;wed;1;999;0;nonexistent;-2.9;92.201;-31.4;0.879;5076.2
9240;58;services;married;basic.4y;no;no;no;telephone;jun;fri;1;999;0;nonexistent;1.4;94.465;-41.8;4.967;5228.1
14547;30;blue-collar;single;basic.4y;no;yes;no;cellular;jul;tue;2;999;0;nonexistent;1.4;93.918;-42.7;4.961;5228.1
9972;47;blue-collar;married;basic.9y;unknown;no;no;telephone;jun;wed;7;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1
14111;31;technician;single;basic.9y;no;yes;no;cellular;jul;mon;2;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1
14646;48;admin.;single;university.degree;no;no;no;cellular;jul;tue;4;999;0;nonexistent;1.4;93.918;-42.7;4.961;5228.1
2177;34;self-employed;married;university.degree;no;yes;yes;telephone;may;mon;4;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0
33421;41;housemaid;married;basic.6y;no;yes;no;cellular;may;tue;4;999;1;failure;-1.8;92.893;-46.2;1.291;5099.1
11783;42;services;married;high.school;no;no;no;telephone;jun;fri;2;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1
8766;26;self-employed;married;university.degree;no;yes;no;telephone;jun;thu;2;999;0;nonexistent;1.4;94.465;-41.8;4.866;5228.1
28618;43;blue-collar;married;basic.6y;no;no;no;cellular;apr;wed;2;999;2;failure;-1.8;93.075;-47.1;1.415;5099.1
11527;25;admin.;married;high.school;no;yes;no;telephone;jun;fri;3;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1
21696;55;services;married;high.school;no;yes;no;cellular;aug;tue;3;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1
10109;35;housemaid;married;high.school;no;no;no;telephone;jun;thu;1;999;0;nonexistent;1.4;94.465;-41.8;4.958;5228.1
30167;48;entrepreneur;married;university.degree;no;no;no;cellular;apr;thu;1;999;0;nonexistent;-1.8;93.075;-47.1;1.365;5099.1
38706;27;blue-collar;single;high.school;no;no;no;cellular;nov;tue;2;8;2;failure;-3.4;92.649;-30.1;0.715;5017.5
27521;46;technician;married;professional.course;no;no;yes;cellular;nov;fri;5;999;0;nonexistent;-0.1;93.2;-42.0;4.021;5195.8
26873;30;admin.;single;high.school;no;no;no;cellular;nov;thu;4;999;0;nonexistent;-0.1;93.2;-42.0;4.076;5195.8
30457;58;retired;married;university.degree;no;yes;no;cellular;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.354;5099.1
20551;32;admin.;single;university.degree;no;no;no;cellular;aug;tue;1;999;0;nonexistent;1.4;93.444;-36.1;4.966;5228.1
21209;34;admin.;divorced;university.degree;no;yes;no;cellular;aug;mon;4;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1
3425;26;unemployed;single;basic.9y;no;no;yes;telephone;may;thu;8;999;0;nonexistent;1.1;93.994;-36.4;4.86;5191.0
10267;40;blue-collar;single;basic.9y;no;no;no;telephone;jun;mon;2;999;0;nonexistent;1.4;94.465;-41.8;4.96;5228.1
15246;25;admin.;single;university.degree;no;yes;no;cellular;jul;thu;2;999;0;nonexistent;1.4;93.918;-42.7;4.958;5228.1
9241;58;services;married;basic.4y;no;unknown;unknown;telephone;jun;fri;1;999;0;nonexistent;1.4;94.465;-41.8;4.967;5228.1
38495;65;housemaid;married;basic.4y;no;unknown;unknown;cellular;oct;tue;2;999;0;nonexistent;-3.4;92.431;-26.9;0.728;5017.5
29833;69;retired;divorced;basic.4y;no;yes;no;cellular;apr;mon;1;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1
37499;32;services;married;high.school;no;no;no;cellular;aug;thu;1;999;0;nonexistent;-2.9;92.201;-31.4;0.873;5076.2
39124;73;retired;divorced;high.school;no;no;yes;cellular;dec;tue;3;6;2;success;-3.0;92.713;-33.0;0.707;5023.5
39047;43;admin.;married;high.school;no;yes;no;cellular;dec;tue;4;6;1;success;-3.0;92.713;-33.0;0.715;5023.5
12117;23;admin.;married;professional.course;no;no;yes;telephone;jun;mon;3;999;0;nonexistent;1.4;94.465;-41.8;4.947;5228.1
24983;44;technician;married;professional.course;no;yes;no;cellular;nov;tue;1;999;0;nonexistent;-0.1;93.2;-42.0;4.153;5195.8
19753;35;technician;married;high.school;no;no;no;telephone;aug;fri;1;999;0;nonexistent;1.4;93.444;-36.1;4.966;5228.1
11080;28;student;single;high.school;no;yes;yes;telephone;jun;wed;6;999;0;nonexistent;1.4;94.465;-41.8;4.962;5228.1
28918;54;services;married;high.school;unknown;no;no;cellular;apr;fri;1;999;1;failure;-1.8;93.075;-47.1;1.405;5099.1
7031;41;blue-collar;married;basic.4y;no;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.86;5191.0
28756;47;blue-collar;married;basic.9y;no;yes;no;cellular;apr;thu;1;999;0;nonexistent;-1.8;93.075;-47.1;1.41;5099.1
20072;55;services;married;high.school;unknown;no;no;cellular;aug;mon;1;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1
27022;32;admin.;married;university.degree;no;yes;no;telephone;nov;fri;1;999;0;nonexistent;-0.1;93.2;-42.0;4.021;5195.8
11014;44;admin.;single;high.school;no;no;no;telephone;jun;wed;3;999;0;nonexistent;1.4;94.465;-41.8;4.962;5228.1
28171;42;technician;married;basic.9y;no;no;no;cellular;apr;mon;4;999;0;nonexistent;-1.8;93.075;-47.1;1.466;5099.1
28094;45;blue-collar;married;basic.9y;unknown;yes;no;cellular;apr;fri;2;999;0;nonexistent;-1.8;93.075;-47.1;1.479;5099.1
34735;31;admin.;single;high.school;no;yes;no;cellular;may;thu;2;999;0;nonexistent;-1.8;92.893;-46.2;1.266;5099.1
13081;35;services;single;high.school;no;no;no;cellular;jul;tue;1;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1
2567;30;management;married;university.degree;no;no;no;telephone;may;tue;4;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191.0
6271;52;technician;married;professional.course;unknown;yes;no;telephone;may;tue;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0
34188;53;retired;married;basic.9y;no;no;no;cellular;may;wed;4;999;0;nonexistent;-1.8;92.893;-46.2;1.281;5099.1
30134;60;admin.;married;professional.course;no;yes;no;cellular;apr;thu;1;999;0;nonexistent;-1.8;93.075;-47.1;1.365;5099.1
33024;34;blue-collar;single;university.degree;unknown;yes;no;cellular;may;mon;2;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1
24976;49;services;married;high.school;no;no;no;cellular;nov;tue;1;999;1;failure;-0.1;93.2;-42.0;4.153;5195.8
13045;43;admin.;married;university.degree;no;no;no;cellular;jul;tue;2;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1
18970;59;retired;married;high.school;no;yes;no;cellular;aug;mon;2;999;0;nonexistent;1.4;93.444;-36.1;4.97;5228.1
11682;55;admin.;married;high.school;no;yes;no;telephone;jun;fri;3;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1
22657;36;technician;married;professional.course;unknown;yes;no;cellular;aug;fri;2;999;0;nonexistent;1.4;93.444;-36.1;4.964;5228.1
39546;61;retired;married;basic.9y;no;no;no;cellular;apr;thu;2;999;0;nonexistent;-1.8;93.749;-34.6;0.659;5008.7
31174;42;blue-collar;married;basic.4y;no;no;no;cellular;may;wed;1;999;0;nonexistent;-1.8;92.893;-46.2;1.334;5099.1
8026;31;management;married;high.school;no;yes;no;telephone;jun;mon;5;999;0;nonexistent;1.4;94.465;-41.8;4.865;5228.1
26692;32;blue-collar;divorced;basic.9y;no;yes;no;telephone;nov;thu;2;999;0;nonexistent;-0.1;93.2;-42.0;4.076;5195.8
8889;38;services;married;high.school;unknown;no;no;telephone;jun;thu;1;999;0;nonexistent;1.4;94.465;-41.8;4.866;5228.1
9810;46;admin.;married;high.school;no;yes;no;telephone;jun;wed;1;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1
6484;35;blue-collar;married;basic.6y;no;no;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0
1882;58;entrepreneur;married;university.degree;unknown;no;no;telephone;may;fri;4;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191.0
12285;46;blue-collar;married;basic.9y;unknown;no;no;telephone;jul;thu;4;999;0;nonexistent;1.4;93.918;-42.7;4.966;5228.1
14663;34;management;married;high.school;no;no;no;cellular;jul;tue;7;999;0;nonexistent;1.4;93.918;-42.7;4.961;5228.1
14656;27;services;single;high.school;no;no;no;cellular;jul;tue;4;999;0;nonexistent;1.4;93.918;-42.7;4.961;5228.1
37884;63;retired;married;university.degree;no;yes;no;cellular;aug;mon;1;6;2;failure;-2.9;92.201;-31.4;0.821;5076.2
19974;38;technician;married;professional.course;no;yes;no;cellular;aug;fri;1;999;0;nonexistent;1.4;93.444;-36.1;4.966;5228.1
1875;27;admin.;married;university.degree;no;yes;no;telephone;may;fri;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191.0
4760;36;management;married;university.degree;no;yes;no;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191.0
30863;37;management;single;university.degree;no;no;no;cellular;may;tue;1;999;1;failure;-1.8;92.893;-46.2;1.344;5099.1
19584;56;retired;married;high.school;unknown;yes;no;cellular;aug;thu;2;999;0;nonexistent;1.4;93.444;-36.1;4.968;5228.1
1333;43;blue-collar;married;basic.6y;unknown;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191.0
39591;24;student;single;high.school;no;yes;no;cellular;may;wed;1;3;5;success;-1.8;93.876;-40.0;0.672;5008.7
33137;29;admin.;single;professional.course;no;yes;no;cellular;may;tue;1;999;1;failure;-1.8;92.893;-46.2;1.291;5099.1
36058;33;admin.;single;high.school;no;yes;no;cellular;may;tue;1;999;0;nonexistent;-1.8;92.893;-46.2;1.266;5099.1
26537;29;services;married;high.school;unknown;yes;yes;cellular;nov;thu;4;999;0;nonexistent;-0.1;93.2;-42.0;4.076;5195.8
19642;48;blue-collar;married;basic.4y;unknown;yes;no;cellular;aug;thu;3;999;0;nonexistent;1.4;93.444;-36.1;4.968;5228.1
3172;41;technician;married;basic.9y;no;yes;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.86;5191.0
899;46;technician;married;professional.course;no;yes;no;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191.0
31045;33;technician;married;professional.course;no;yes;no;cellular;may;wed;7;999;1;failure;-1.8;92.893;-46.2;1.334;5099.1
7274;41;blue-collar;married;professional.course;no;no;no;telephone;may;thu;3;999;0;nonexistent;1.1;93.994;-36.4;4.86;5191.0
34746;45;entrepreneur;divorced;university.degree;no;yes;yes;telephone;may;thu;2;999;0;nonexistent;-1.8;92.893;-46.2;1.266;5099.1
22264;34;housemaid;married;university.degree;no;no;no;cellular;aug;thu;2;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1
21660;38;unemployed;single;university.degree;no;yes;yes;cellular;aug;tue;6;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1
35895;37;admin.;married;university.degree;no;yes;no;cellular;may;fri;1;999;0;nonexistent;-1.8;92.893;-46.2;1.259;5099.1
22873;32;housemaid;married;basic.4y;no;yes;no;cellular;aug;mon;9;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1
34444;24;services;single;high.school;no;no;no;cellular;may;thu;1;999;1;failure;-1.8;92.893;-46.2;1.266;5099.1
2068;26;technician;married;university.degree;no;no;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0
32578;54;management;married;basic.6y;no;yes;no;cellular;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1
19893;37;technician;married;professional.course;no;yes;no;cellular;aug;fri;4;999;0;nonexistent;1.4;93.444;-36.1;4.966;5228.1
39141;30;technician;married;professional.course;no;yes;no;cellular;mar;tue;1;999;1;failure;-1.8;93.369;-34.8;0.655;5008.7
17660;43;unemployed;divorced;basic.9y;no;yes;no;cellular;jul;mon;4;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1
9060;39;blue-collar;married;basic.6y;no;no;no;telephone;jun;thu;5;999;0;nonexistent;1.4;94.465;-41.8;4.866;5228.1
18392;35;technician;married;professional.course;no;no;no;cellular;jul;thu;3;999;0;nonexistent;1.4;93.918;-42.7;4.968;5228.1
30331;54;management;married;university.degree;no;no;no;telephone;apr;thu;1;2;1;success;-1.8;93.075;-47.1;1.365;5099.1
4799;33;blue-collar;married;professional.course;no;yes;no;telephone;may;wed;4;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191.0
21848;36;technician;married;high.school;unknown;yes;no;cellular;aug;wed;2;999;0;nonexistent;1.4;93.444;-36.1;4.964;5228.1
21420;54;technician;married;professional.course;unknown;yes;no;cellular;aug;tue;1;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1
8407;29;services;married;high.school;no;no;no;telephone;jun;tue;5;999;0;nonexistent;1.4;94.465;-41.8;4.864;5228.1
31475;44;unemployed;married;basic.9y;no;yes;no;cellular;may;wed;2;999;0;nonexistent;-1.8;92.893;-46.2;1.334;5099.1
28851;28;technician;married;basic.9y;no;no;no;cellular;apr;thu;1;999;0;nonexistent;-1.8;93.075;-47.1;1.41;5099.1
23221;55;blue-collar;married;basic.9y;no;yes;no;cellular;aug;tue;4;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1
10228;50;blue-collar;divorced;basic.4y;no;yes;no;telephone;jun;mon;3;999;0;nonexistent;1.4;94.465;-41.8;4.96;5228.1
13263;31;blue-collar;married;basic.9y;no;no;no;cellular;jul;wed;1;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1
5396;46;entrepreneur;married;unknown;unknown;yes;no;telephone;may;fri;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0
1917;32;services;married;high.school;no;yes;no;telephone;may;fri;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191.0
13758;41;entrepreneur;divorced;professional.course;no;yes;no;cellular;jul;thu;1;999;0;nonexistent;1.4;93.918;-42.7;4.963;5228.1
10429;52;retired;divorced;basic.4y;no;yes;no;telephone;jun;mon;3;999;0;nonexistent;1.4;94.465;-41.8;4.96;5228.1
21141;31;technician;single;university.degree;no;no;no;cellular;aug;mon;4;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1
14425;35;blue-collar;single;basic.9y;unknown;yes;no;cellular;jul;tue;2;999;0;nonexistent;1.4;93.918;-42.7;4.961;5228.1
30824;49;entrepreneur;married;high.school;no;no;no;cellular;may;tue;1;999;0;nonexistent;-1.8;92.893;-46.2;1.344;5099.1
4795;44;services;married;high.school;no;no;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191.0
20240;34;admin.;single;university.degree;no;yes;no;cellular;aug;mon;3;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1
6334;41;admin.;married;basic.9y;no;no;no;telephone;may;tue;5;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0
3015;41;admin.;single;high.school;no;no;no;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.859;5191.0
21623;31;admin.;single;university.degree;no;no;yes;cellular;aug;tue;1;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1
13621;34;technician;married;high.school;no;no;yes;cellular;jul;thu;1;999;0;nonexistent;1.4;93.918;-42.7;4.963;5228.1
25744;58;retired;married;basic.9y;no;yes;no;cellular;nov;wed;1;999;0;nonexistent;-0.1;93.2;-42.0;4.12;5195.8
39110;32;self-employed;single;university.degree;no;yes;no;cellular;dec;mon;4;999;1;failure;-3.0;92.713;-33.0;0.706;5023.5
28541;56;blue-collar;married;basic.9y;unknown;yes;no;cellular;apr;wed;2;999;0;nonexistent;-1.8;93.075;-47.1;1.415;5099.1
